category,im_url_display,subcategory,description,gender,price,im_url_small,brand_name,im_url_md,product_url,currency,im_url,im_name,product_name,store,product_id
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/D/V/NMX3ADV_mn.jpg,Handbags,"Christian Louboutin suede ankle boot. Approx. 2.8"" covered heel; 5.5""H shaft; 10"" circ. Round toe.  Interior side zip allows ease of dress. Padded leather insole. Signature Christian Louboutin red leather sole.  ""Top 70"" is made in Italy.",,945.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/D/V/NMX3ADV_bn.jpg,Christian Louboutin,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/D/V/NMX3ADV_bk.jpg,http://www.neimanmarcus.com/Christian-Louboutin-Suede-Red-Sole-Ankle-Boot-Charcoal-Gray-Boots/prod191120116_cat45140734__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140734%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod191120116&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/D/V/NMX3ADV_bz.jpg,NMX3ADV_bz," Suede Red Sole Ankle Boot, Charcoal Gray
					",Neiman Marcus,4e94f75c
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/D/V/NMX3ADV_mn.jpg,Handbags,"Christian Louboutin suede ankle boot. Approx. 2.8"" covered heel; 5.5""H shaft; 10"" circ. Round toe.  Interior side zip allows ease of dress. Padded leather insole. Signature Christian Louboutin red leather sole.  ""Top 70"" is made in Italy.",,945.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/D/V/NMX3ADV_an.jpg,Christian Louboutin,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/D/V/NMX3ADV_ak.jpg,http://www.neimanmarcus.com/Christian-Louboutin-Suede-Red-Sole-Ankle-Boot-Charcoal-Gray-Boots/prod191120116_cat45140734__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140734%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod191120116&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/D/V/NMX3ADV_az.jpg,NMX3ADV_az," Suede Red Sole Ankle Boot, Charcoal Gray
					",Neiman Marcus,4e94f75c
Handbags,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_an.jpg,Handbags,"Patent leather upper with tonal matte leather trim. Golden signature Valentino pyramid studs. T-strap with one strap across instep and one ankle strap. Halter strap provides secure fit. Pointed toe. 4"" lacquered covered heel. Semi-padded insole. Leather lining and sole. Made in Italy.",,995.00,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_an.jpg,Valentino,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_ak.jpg,http://www.neimanmarcus.com/Valentino-Rockstud-Patent-T-Strap-Pump-Poudre-Evening/prod158040417_cat13410734__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat13410734%2526pageSize%253D30%2526No%253D0%2526refinements%253D&eItemId=prod158040417&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_az.jpg,NMX1SL3_az,"Rockstud Patent T-Strap Pump, Poudre",Neiman Marcus,4f4320de
Handbags,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_an.jpg,Handbags,"Patent leather upper with tonal matte leather trim. Golden signature Valentino pyramid studs. T-strap with one strap across instep and one ankle strap. Halter strap provides secure fit. Pointed toe. 4"" lacquered covered heel. Semi-padded insole. Leather lining and sole. Made in Italy.",,995.00,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_zn.jpg,Valentino,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_zk.jpg,http://www.neimanmarcus.com/Valentino-Rockstud-Patent-T-Strap-Pump-Poudre-Evening/prod158040417_cat13410734__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat13410734%2526pageSize%253D30%2526No%253D0%2526refinements%253D&eItemId=prod158040417&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_zz.jpg,NMX1SL3_zz,"Rockstud Patent T-Strap Pump, Poudre",Neiman Marcus,4f4320de
Handbags,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_an.jpg,Handbags,"Patent leather upper with tonal matte leather trim. Golden signature Valentino pyramid studs. T-strap with one strap across instep and one ankle strap. Halter strap provides secure fit. Pointed toe. 4"" lacquered covered heel. Semi-padded insole. Leather lining and sole. Made in Italy.",,995.00,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_en.jpg,Valentino,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_ek.jpg,http://www.neimanmarcus.com/Valentino-Rockstud-Patent-T-Strap-Pump-Poudre-Evening/prod158040417_cat13410734__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat13410734%2526pageSize%253D30%2526No%253D0%2526refinements%253D&eItemId=prod158040417&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_ez.jpg,NMX1SL3_ez,"Rockstud Patent T-Strap Pump, Poudre",Neiman Marcus,4f4320de
Handbags,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_an.jpg,Handbags,"Patent leather upper with tonal matte leather trim. Golden signature Valentino pyramid studs. T-strap with one strap across instep and one ankle strap. Halter strap provides secure fit. Pointed toe. 4"" lacquered covered heel. Semi-padded insole. Leather lining and sole. Made in Italy.",,995.00,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_mn.jpg,Valentino,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_mk.jpg,http://www.neimanmarcus.com/Valentino-Rockstud-Patent-T-Strap-Pump-Poudre-Evening/prod158040417_cat13410734__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat13410734%2526pageSize%253D30%2526No%253D0%2526refinements%253D&eItemId=prod158040417&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_mz.jpg,NMX1SL3_mz,"Rockstud Patent T-Strap Pump, Poudre",Neiman Marcus,4f4320de
Handbags,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_an.jpg,Handbags,"Patent leather upper with tonal matte leather trim. Golden signature Valentino pyramid studs. T-strap with one strap across instep and one ankle strap. Halter strap provides secure fit. Pointed toe. 4"" lacquered covered heel. Semi-padded insole. Leather lining and sole. Made in Italy.",,995.00,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_bn.jpg,Valentino,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_bk.jpg,http://www.neimanmarcus.com/Valentino-Rockstud-Patent-T-Strap-Pump-Poudre-Evening/prod158040417_cat13410734__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat13410734%2526pageSize%253D30%2526No%253D0%2526refinements%253D&eItemId=prod158040417&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/1/S/L/3/NMX1SL3_bz.jpg,NMX1SL3_bz,"Rockstud Patent T-Strap Pump, Poudre",Neiman Marcus,4f4320de
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/A/T/NMX34AT_an.jpg,Handbags,"Prada Linea Rossa mesh and metallic leather sneaker. 1.8"" flat heel. Round toe. Lace up front. Breathable mesh lining. Padded footbed. Rubber outsole. ""America's Cup"" is imported.",,595.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/A/T/NMX34AT_an.jpg,Prada Linea Rossa,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/A/T/NMX34AT_ak.jpg,http://www.neimanmarcus.com/Prada-Linea-Rossa-America-s-Cup-Sneaker-Argento-Sneakers/prod187760127_cat36450731__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat36450731%2526pageSize%253D30%2526No%253D0%2526refinements%253D&eItemId=prod187760127&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/A/T/NMX34AT_az.jpg,NMX34AT_az,"America's Cup Sneaker, Argento",Neiman Marcus,5019d23c
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/A/T/NMX34AT_an.jpg,Handbags,"Prada Linea Rossa mesh and metallic leather sneaker. 1.8"" flat heel. Round toe. Lace up front. Breathable mesh lining. Padded footbed. Rubber outsole. ""America's Cup"" is imported.",,595.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/A/T/NMX34AT_bn.jpg,Prada Linea Rossa,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/A/T/NMX34AT_bk.jpg,http://www.neimanmarcus.com/Prada-Linea-Rossa-America-s-Cup-Sneaker-Argento-Sneakers/prod187760127_cat36450731__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat36450731%2526pageSize%253D30%2526No%253D0%2526refinements%253D&eItemId=prod187760127&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/A/T/NMX34AT_bz.jpg,NMX34AT_bz,"America's Cup Sneaker, Argento",Neiman Marcus,5019d23c
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/A/T/NMX34AT_an.jpg,Handbags,"Prada Linea Rossa mesh and metallic leather sneaker. 1.8"" flat heel. Round toe. Lace up front. Breathable mesh lining. Padded footbed. Rubber outsole. ""America's Cup"" is imported.",,595.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/A/T/NMX34AT_mn.jpg,Prada Linea Rossa,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/A/T/NMX34AT_mk.jpg,http://www.neimanmarcus.com/Prada-Linea-Rossa-America-s-Cup-Sneaker-Argento-Sneakers/prod187760127_cat36450731__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat36450731%2526pageSize%253D30%2526No%253D0%2526refinements%253D&eItemId=prod187760127&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/A/T/NMX34AT_mz.jpg,NMX34AT_mz,"America's Cup Sneaker, Argento",Neiman Marcus,5019d23c
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/2/W/A/5/NMX2WA5_mn.jpg,Handbags,"Balenciaga suede espadrille sandal. 3.3"" covered wedge heel. Three-strap upper. Adjustable ankle strap. Braided jute trim. Made in Spain of Italian material.",,297.00,http://images.neimanmarcus.com/ca/3/product_assets/X/2/W/A/5/NMX2WA5_mn.jpg,Balenciaga,http://images.neimanmarcus.com/ca/3/product_assets/X/2/W/A/5/NMX2WA5_mk.jpg,http://www.neimanmarcus.com/Balenciaga-Three-Strap-Suede-Wedge-Sandal-Black-Noir-Wedges/prod183240102_cat15490733__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat15490733%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod183240102&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/2/W/A/5/NMX2WA5_mz.jpg,NMX2WA5_mz,"Three-Strap Suede Wedge Sandal, Black (Noir)",Neiman Marcus,50c49140
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/A/F/S/NMX3AFS_mn.jpg,Handbags,"Manolo Blahnik studded suede oxford. 1"" stacked heel. Round cap toe. Lace-up front. Smooth outsole. ""Perlita"" is made in Italy.",,695.00,http://images.neimanmarcus.com/ca/3/product_assets/X/3/A/F/S/NMX3AFS_mn.jpg,Manolo Blahnik,http://images.neimanmarcus.com/ca/3/product_assets/X/3/A/F/S/NMX3AFS_mk.jpg,http://www.neimanmarcus.com/Manolo-Blahnik-Perlita-Studded-Suede-Oxford-Black-Flats-Loafers/prod190940514_cat40840751__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat40840751%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190940514&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/A/F/S/NMX3AFS_mz.jpg,NMX3AFS_mz,"Perlita Studded Suede Oxford, Black",Neiman Marcus,51a1c330
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/A/F/S/NMX3AFS_mn.jpg,Handbags,"Manolo Blahnik studded suede oxford. 1"" stacked heel. Round cap toe. Lace-up front. Smooth outsole. ""Perlita"" is made in Italy.",,695.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/F/S/NMX3AFS_bn.jpg,Manolo Blahnik,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/F/S/NMX3AFS_bk.jpg,http://www.neimanmarcus.com/Manolo-Blahnik-Perlita-Studded-Suede-Oxford-Black-Flats-Loafers/prod190940514_cat40840751__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat40840751%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190940514&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/F/S/NMX3AFS_bz.jpg,NMX3AFS_bz,"Perlita Studded Suede Oxford, Black",Neiman Marcus,51a1c330
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/A/F/S/NMX3AFS_mn.jpg,Handbags,"Manolo Blahnik studded suede oxford. 1"" stacked heel. Round cap toe. Lace-up front. Smooth outsole. ""Perlita"" is made in Italy.",,695.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/F/S/NMX3AFS_an.jpg,Manolo Blahnik,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/F/S/NMX3AFS_ak.jpg,http://www.neimanmarcus.com/Manolo-Blahnik-Perlita-Studded-Suede-Oxford-Black-Flats-Loafers/prod190940514_cat40840751__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat40840751%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190940514&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/F/S/NMX3AFS_az.jpg,NMX3AFS_az,"Perlita Studded Suede Oxford, Black",Neiman Marcus,51a1c330
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/E/Z/NMX3AEZ_an.jpg,Handbags,"Christian Louboutin suede pump. 2.8"" covered heel. Round toe. Slip-on style. Signature red leather sole. ""Simple"" is made in Italy.",,675.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/E/Z/NMX3AEZ_an.jpg,Christian Louboutin,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/E/Z/NMX3AEZ_ak.jpg,http://www.neimanmarcus.com/Christian-Louboutin-Simple-Suede-70mm-Red-Sole-Pump-Black-Pumps/prod190920212_cat39980735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat39980735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190920212&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/E/Z/NMX3AEZ_az.jpg,NMX3AEZ_az," Simple Suede 70mm Red Sole Pump, Black
					",Neiman Marcus,526f5bec
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/E/Z/NMX3AEZ_an.jpg,Handbags,"Christian Louboutin suede pump. 2.8"" covered heel. Round toe. Slip-on style. Signature red leather sole. ""Simple"" is made in Italy.",,675.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/E/Z/NMX3AEZ_bn.jpg,Christian Louboutin,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/E/Z/NMX3AEZ_bk.jpg,http://www.neimanmarcus.com/Christian-Louboutin-Simple-Suede-70mm-Red-Sole-Pump-Black-Pumps/prod190920212_cat39980735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat39980735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190920212&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/E/Z/NMX3AEZ_bz.jpg,NMX3AEZ_bz," Simple Suede 70mm Red Sole Pump, Black
					",Neiman Marcus,526f5bec
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/E/Z/NMX3AEZ_an.jpg,Handbags,"Christian Louboutin suede pump. 2.8"" covered heel. Round toe. Slip-on style. Signature red leather sole. ""Simple"" is made in Italy.",,675.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/E/Z/NMX3AEZ_mn.jpg,Christian Louboutin,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/E/Z/NMX3AEZ_mk.jpg,http://www.neimanmarcus.com/Christian-Louboutin-Simple-Suede-70mm-Red-Sole-Pump-Black-Pumps/prod190920212_cat39980735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat39980735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190920212&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/E/Z/NMX3AEZ_mz.jpg,NMX3AEZ_mz," Simple Suede 70mm Red Sole Pump, Black
					",Neiman Marcus,526f5bec
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/A/NMX34LA_bn.jpg,Handbags,"Prada metallic leather sandal. 2.3"" covered chunky heel. Wide strap bands open toe. Two silvertone buckle straps. Smooth outsole. Made in Italy.",,750.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/A/NMX34LA_bn.jpg,Prada,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/A/NMX34LA_bk.jpg,http://www.neimanmarcus.com/Prada-Metallic-55mm-Chunky-Heel-Sandal-Anthracite-Sandals/prod187990465_cat48490746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat48490746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod187990465&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/A/NMX34LA_bz.jpg,NMX34LA_bz,"Metallic 55mm Chunky-Heel Sandal, Anthracite",Neiman Marcus,536a98f4
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/A/NMX34LA_bn.jpg,Handbags,"Prada metallic leather sandal. 2.3"" covered chunky heel. Wide strap bands open toe. Two silvertone buckle straps. Smooth outsole. Made in Italy.",,750.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/L/A/NMX34LA_mn.jpg,Prada,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/L/A/NMX34LA_mk.jpg,http://www.neimanmarcus.com/Prada-Metallic-55mm-Chunky-Heel-Sandal-Anthracite-Sandals/prod187990465_cat48490746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat48490746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod187990465&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/L/A/NMX34LA_mz.jpg,NMX34LA_mz,"Metallic 55mm Chunky-Heel Sandal, Anthracite",Neiman Marcus,536a98f4
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/A/NMX34LA_bn.jpg,Handbags,"Prada metallic leather sandal. 2.3"" covered chunky heel. Wide strap bands open toe. Two silvertone buckle straps. Smooth outsole. Made in Italy.",,750.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/A/NMX34LA_an.jpg,Prada,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/A/NMX34LA_ak.jpg,http://www.neimanmarcus.com/Prada-Metallic-55mm-Chunky-Heel-Sandal-Anthracite-Sandals/prod187990465_cat48490746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat48490746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod187990465&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/A/NMX34LA_az.jpg,NMX34LA_az,"Metallic 55mm Chunky-Heel Sandal, Anthracite",Neiman Marcus,536a98f4
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/6/NMX34L6_cn.jpg,Handbags,"Gucci leather pump. 3"" curved heel. Pointed toe. Golden star stud. Grosgrain web bow. Smooth outsole. ""Aline"" is made in Italy.",,695.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/6/NMX34L6_cn.jpg,Gucci,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/6/NMX34L6_ck.jpg,http://www.neimanmarcus.com/Gucci-Aline-Leather-Pump-Black-All-Shoes/prod187990452_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod187990452&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/6/NMX34L6_cz.jpg,NMX34L6_cz,"Aline Leather Pump, Black",Neiman Marcus,53f48ffa
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/6/NMX34L6_cn.jpg,Handbags,"Gucci leather pump. 3"" curved heel. Pointed toe. Golden star stud. Grosgrain web bow. Smooth outsole. ""Aline"" is made in Italy.",,695.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/6/NMX34L6_bn.jpg,Gucci,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/6/NMX34L6_bk.jpg,http://www.neimanmarcus.com/Gucci-Aline-Leather-Pump-Black-All-Shoes/prod187990452_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod187990452&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/6/NMX34L6_bz.jpg,NMX34L6_bz,"Aline Leather Pump, Black",Neiman Marcus,53f48ffa
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/6/NMX34L6_cn.jpg,Handbags,"Gucci leather pump. 3"" curved heel. Pointed toe. Golden star stud. Grosgrain web bow. Smooth outsole. ""Aline"" is made in Italy.",,695.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/L/6/NMX34L6_mn.jpg,Gucci,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/L/6/NMX34L6_mk.jpg,http://www.neimanmarcus.com/Gucci-Aline-Leather-Pump-Black-All-Shoes/prod187990452_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod187990452&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/L/6/NMX34L6_mz.jpg,NMX34L6_mz,"Aline Leather Pump, Black",Neiman Marcus,53f48ffa
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/6/NMX34L6_cn.jpg,Handbags,"Gucci leather pump. 3"" curved heel. Pointed toe. Golden star stud. Grosgrain web bow. Smooth outsole. ""Aline"" is made in Italy.",,695.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/6/NMX34L6_an.jpg,Gucci,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/6/NMX34L6_ak.jpg,http://www.neimanmarcus.com/Gucci-Aline-Leather-Pump-Black-All-Shoes/prod187990452_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod187990452&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/6/NMX34L6_az.jpg,NMX34L6_az,"Aline Leather Pump, Black",Neiman Marcus,53f48ffa
